,ID,Haus/Wohnung,ID.1,Miete/Kauf,address,balcony,builtInKitchen,city,floorplan,from,garden,livingSpace,numberOfRooms,postcode,price,privateOffer,quarter,title,url,price_sq_m,lat1,lon1
146,102853329,Wohnung,102853329.0,Miete,"Rue Henri Guillaumet 3, Reinickendorf (Reinickendorf), Berlin",True,False,Berlin,True,001.13096959,False,120.6,4.0,13405.0,1181.88,False,Reinickendorf (Reinickendorf),"Helle, vollständig renovierte 4 Zi. Wohnung im Grünen",https://www.immobilienscout24.de/expose/102853329,9.8,52.56831,13.29669
147,102857339,Wohnung,102857339.0,Miete,"Pichelsdorfer Str. 126, Spandau (Spandau), Berlin",True,True,Berlin,False,001.1408404,False,108.0,2.0,13595.0,869.0,False,Spandau (Spandau),Dachgeschoss mit viel Platz sucht Mieter! EBK! 2 Balkone! Ab sofort!,https://www.immobilienscout24.de/expose/102857339,8.0462962963,52.52604,13.197000000000001
148,102859584,Wohnung,102859584.0,Miete,"Am Forstacker 7c, Spandau (Spandau), Berlin",False,True,Berlin,True,001.178316,False,67.89,3.0,13587.0,620.68,False,Spandau (Spandau),3 Zimmer Wohnung in ruhiger Lage,https://www.immobilienscout24.de/expose/102859584,9.14243629401,52.56357,13.1992
149,102878039,Wohnung,102878039.0,Miete,"Heidestraße 13, Tiergarten (Tiergarten), Berlin",True,True,Berlin,False,001.5759162,False,83.0,3.0,10557.0,1320.0,False,Tiergarten (Tiergarten),Budapester Höfe - Wohnen im Zentrum,https://www.immobilienscout24.de/expose/102878039,15.9036144578,52.53239,13.366729999999999
150,102883615,Wohnung,102883615.0,Miete,"Blücherstraße 14, Kreuzberg (Kreuzberg), Berlin",False,False,Berlin,True,001.377554,False,80.0,2.0,10961.0,1040.0,False,Kreuzberg (Kreuzberg),Helle Wohnung - Zentral am Blücherplatz,https://www.immobilienscout24.de/expose/102883615,13.0,52.49531999999999,13.39696
151,102884836,Wohnung,102884836.0,Miete,"Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,True,001.5327023,False,233.0,5.0,14053.0,3200.0,False,Charlottenburg (Charlottenburg),Helles Dachgeschoss mit Galerie am Fürstenplatz,https://www.immobilienscout24.de/expose/102884836,13.7339055794,52.5037425,13.3299596
152,102885992,Wohnung,102885992.0,Miete,"Buckower Ring 79, Biesdorf (Marzahn), Berlin",False,False,Berlin,True,001.22352,False,54.88,2.0,12683.0,495.32,False,Biesdorf (Marzahn),Erstbezug nach Sanierung! WG geeignet.,https://www.immobilienscout24.de/expose/102885992,9.02551020408,52.52584,13.56998
153,102907141,Wohnung,102907141.0,Miete,"Potsdamer Str. 98, Tiergarten (Tiergarten), Berlin",False,True,Berlin,False,001.719760,False,145.0,3.0,10785.0,2175.0,False,Tiergarten (Tiergarten),Berliner Stuck - Altbau - 145 m² - Erstbezug nach Modernisierung,https://www.immobilienscout24.de/expose/102907141,15.0,52.50196,13.36395
154,102913761,Wohnung,102913761.0,Miete,"Mitte (Mitte), Berlin",True,True,Berlin,True,001.1216675,False,160.5,5.0,10119.0,2889.0,False,Mitte (Mitte),"Wer nie fortgeht, kommt nie heim..!",https://www.immobilienscout24.de/expose/102913761,18.0,52.5176896,13.4023757
155,102914654,Wohnung,102914654.0,Miete,"Pasewalker Straße 64, Französisch Buchholz (Pankow), Berlin",False,True,Berlin,False,001.15830955,True,72.0,2.0,13127.0,648.0,True,Französisch Buchholz (Pankow),attraktive 2-Zimmerwohnung im Villadachgeschoss,https://www.immobilienscout24.de/expose/102914654,9.0,52.59568,13.432279999999999
156,102921792,Wohnung,102921792.0,Miete,"Schlüterstr. 3, Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,False,001.15393054,False,39.0,1.0,10625.0,890.0,False,Charlottenburg (Charlottenburg),Beliebtes Charlottenburg! Und Wohnen auf kurz oder etwas länger!,https://www.immobilienscout24.de/expose/102921792,22.820512820500003,52.51085,13.31802
157,102948295,Wohnung,102948295.0,Miete,"Schalkauer Straße 35, Alt-Hohenschönhausen (Hohenschönhausen), Berlin",True,True,Berlin,True,001.91947,False,90.19,3.0,13055.0,947.0,False,Alt-Hohenschönhausen (Hohenschönhausen),"Am schönsten ist es hier - bei uns zu Hause - Wohngebiet ""Weiße Taube""",https://www.immobilienscout24.de/expose/102948295,10.5000554385,52.53828000000001,13.509739999999999
158,102948789,Wohnung,102948789.0,Miete,"Arendsweg 38, Alt-Hohenschönhausen (Hohenschönhausen), Berlin",True,True,Berlin,True,001.91947,False,66.98,2.0,13055.0,703.29,False,Alt-Hohenschönhausen (Hohenschönhausen),"Am schönsten ist es hier - bei uns zu Hause - Wohngebiet ""Weiße Taube""",https://www.immobilienscout24.de/expose/102948789,10.5,52.537780000000005,13.505629999999998
159,102949218,Wohnung,102949218.0,Miete,"Clara-Wieck-Str. 11, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.63,True,111.17,2.0,10785.0,2223.4,False,Tiergarten (Tiergarten),Exklusives Wohnen - großzügige 2-Zimmer-Wohnung,https://www.immobilienscout24.de/expose/102949218,20.0,52.50784,13.35571
160,102949405,Wohnung,102949405.0,Miete,"Potsdamer Str. 98, Tiergarten (Tiergarten), Berlin",True,True,Berlin,False,001.719760,False,100.0,3.0,10785.0,1600.0,False,Tiergarten (Tiergarten),ruhige 100 m² - Stuck - Altbau - Balkon - Erstbezug,https://www.immobilienscout24.de/expose/102949405,16.0,52.50196,13.36395
161,102950525,Wohnung,102950525.0,Miete,"Beuthstraße 12, Mitte (Mitte), Berlin",True,True,Berlin,True,001.12875085,False,58.25,2.0,10117.0,1050.0,False,Mitte (Mitte),Gemütliches Wohnen mit viel Luxus* Erstbezug * Westbalkon * TG,https://www.immobilienscout24.de/expose/102950525,18.025751073,52.510290000000005,13.40145
162,102952259,Wohnung,102952259.0,Miete,"Am Schloßberg 2, Köpenick (Köpenick), Berlin",True,True,Berlin,True,001.977006,False,85.96,3.0,12559.0,817.0,False,Köpenick (Köpenick),Toll geschnittene Familienwohnung mit EBK in Köpenick!,https://www.immobilienscout24.de/expose/102952259,9.50442066077,52.44299,13.5841
163,102961548,Wohnung,102961548.0,Miete,"Grunewald (Wilmersdorf), Berlin",True,True,Berlin,True,002.01007572169,False,230.0,5.0,14193.0,3450.0,False,Grunewald (Wilmersdorf),Kamin und große Terrasse mit Südausrichtung! Exklusive Dachgeschosswohnung in traumhafter Villa,https://www.immobilienscout24.de/expose/102961548,15.0,52.4883991,13.3381674
164,102962830,Wohnung,102962830.0,Miete,"Joseph-von-Eichendorff-Gasse 1, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,86.36,2.0,10785.0,1470.0,False,Tiergarten (Tiergarten),Top Apartment im Herzen von Berlin !,https://www.immobilienscout24.de/expose/102962830,17.0217693377,52.507509999999996,13.37355
165,102962833,Wohnung,102962833.0,Miete,"Joseph-von-Eichendorff-Gasse 1, Tiergarten (Tiergarten), Berlin",False,True,Berlin,True,001.1011756,False,93.27,3.0,10785.0,1650.0,False,Tiergarten (Tiergarten),Großzügiges Apartment im Herzen von Berlin !,https://www.immobilienscout24.de/expose/102962833,17.6905757478,52.507509999999996,13.37355
166,102962834,Wohnung,102962834.0,Miete,"Joseph-von-Eichendorff-Gasse 1, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,111.54,3.0,10785.0,1900.0,False,Tiergarten (Tiergarten),Lichtdurchflutete Maisonettewohnung !,https://www.immobilienscout24.de/expose/102962834,17.034247803499998,52.507509999999996,13.37355
167,102975559,Wohnung,102975559.0,Miete,"Pasteurstaße 5, Prenzlauer Berg (Prenzlauer Berg), Berlin",False,False,Berlin,False,001.16197952,False,89.55,3.0,10407.0,1075.0,False,Prenzlauer Berg (Prenzlauer Berg),Modernisierte 3 Zimmer-Wohnung zu vermieten - Einzelbesichtigungen!,https://www.immobilienscout24.de/expose/102975559,12.0044667783,52.53434,13.432310000000001
168,102978238,Wohnung,102978238.0,Miete,"Meinekestraße  24, Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,True,001.1234443,False,80.12,2.0,10719.0,1001.5,False,Charlottenburg (Charlottenburg),Gemütliche Wohnung für SIE!,https://www.immobilienscout24.de/expose/102978238,12.5,52.50213000000001,13.329379999999999
169,102979358,Wohnung,102979358.0,Miete,"Hedwigstr. 6, Spandau (Spandau), Berlin",True,False,Berlin,True,001.59497,False,133.0,4.0,13585.0,1197.0,False,Spandau (Spandau),Großzügige DG-Wohnung nahe der Havel!,https://www.immobilienscout24.de/expose/102979358,9.0,52.549330000000005,13.20333
170,102983564,Wohnung,102983564.0,Miete,"Rudolf-von-Gneist-Gasse 4, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,86.36,2.0,10785.0,1470.0,False,Tiergarten (Tiergarten),Großstadtflair in exzellenter Lage !,https://www.immobilienscout24.de/expose/102983564,17.0217693377,52.50735,13.373820000000002
171,102983567,Wohnung,102983567.0,Miete,"Rudolf-von-Gneist-Gasse 4, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,93.8,3.0,10785.0,1700.0,False,Tiergarten (Tiergarten),Wohnen in exzellenter Lage !,https://www.immobilienscout24.de/expose/102983567,18.1236673774,52.50735,13.373820000000002
172,102983593,Wohnung,102983593.0,Miete,"Joseph-von-Eichendorff-Gasse 1, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,83.49,2.0,10785.0,1450.0,False,Tiergarten (Tiergarten),Galeriewohnung in bester Lage !,https://www.immobilienscout24.de/expose/102983593,17.3673493832,52.507509999999996,13.37355
173,102983598,Wohnung,102983598.0,Miete,"Rudolf-von-Gneist-Gasse 4, Tiergarten (Tiergarten), Berlin",False,True,Berlin,True,001.1011756,False,93.27,3.0,10785.0,1650.0,False,Tiergarten (Tiergarten),Cityapartment in exzellenter Lage !,https://www.immobilienscout24.de/expose/102983598,17.6905757478,52.50735,13.373820000000002
174,102983600,Wohnung,102983600.0,Miete,"Rudolf-von-Gneist-Gasse 4, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,001.1011756,False,83.58,2.0,10785.0,1450.0,False,Tiergarten (Tiergarten),Galeriewohnung mit Großstadtflair !,https://www.immobilienscout24.de/expose/102983600,17.3486480019,52.50735,13.373820000000002
175,102992542,Wohnung,102992542.0,Miete,"Wannsee (Zehlendorf), Berlin",True,True,Berlin,False,001.5394580,True,155.0,4.0,14109.0,2500.0,False,Wannsee (Zehlendorf),"Große Traumwohnung in direkter Wasserlage , voll möbliert, ab 3 Monaten",https://www.immobilienscout24.de/expose/102992542,16.1290322581,52.4211482,13.1589374
176,103000866,Wohnung,103000866.0,Miete,"Torstraße 41, Prenzlauer Berg (Prenzlauer Berg), Berlin",True,False,Berlin,True,001.15652375,False,60.0,2.0,10119.0,1000.0,False,Prenzlauer Berg (Prenzlauer Berg),Modernes  Apartment mit Terrasse unmittelbar am Rosa-Luxemburg Platz,https://www.immobilienscout24.de/expose/103000866,16.6666666667,52.528819999999996,13.4114
177,103026201,Wohnung,103026201.0,Miete,"Fercher Straße 20, Hellersdorf (Hellersdorf), Berlin",False,False,Berlin,True,001.170090,False,60.0,2.0,12629.0,480.0,False,Hellersdorf (Hellersdorf),Zwei Wohn(t)räume mit Riesenküche,https://www.immobilienscout24.de/expose/103026201,8.0,52.5408,13.586310000000001
178,103028430,Wohnung,103028430.0,Miete,"Elfriede-Kuhr-Str. 37, Rudow (Neukölln), Berlin",True,False,Berlin,True,001.32,False,50.91,1.5,12355.0,420.0,False,Rudow (Neukölln),"komplett gemacht! Neuer Fußboden, neue Fenster, neue Fliesen uvm...",https://www.immobilienscout24.de/expose/103028430,8.2498526812,52.40173,13.51038
179,103028484,Wohnung,103028484.0,Miete,"Fercher Straße 36, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,68.4,3.0,12629.0,581.4,False,Hellersdorf (Hellersdorf),"Tipp, topp für Sie saniert!",https://www.immobilienscout24.de/expose/103028484,8.5,52.54067,13.5851
180,103052937,Wohnung,103052937.0,Miete,"Haydnstraße 15, Biesdorf (Marzahn), Berlin",True,True,Berlin,False,009.994999c5-429d-46dc-a9d7-ab5782ea012b,False,62.1,2.0,12683.0,652.05,True,Biesdorf (Marzahn),2-Zimmer-Single-/Pärchen-Idylle in Alt-Biesdorf,https://www.immobilienscout24.de/expose/103052937,10.5,52.51263,13.54525
181,103057062,Wohnung,103057062.0,Miete,"Bergmannstr. 52, Kreuzberg (Kreuzberg), Berlin",True,False,Berlin,True,001.377811,False,245.0,4.5,10961.0,3790.0,False,Kreuzberg (Kreuzberg),"Erstbezug im Bergmannkietz/Sehr hochwertige, sonnige DG-Wohnung mit Rooftop-Terrasse/Traumblick",https://www.immobilienscout24.de/expose/103057062,15.4693877551,52.48903000000001,13.40479
182,103058081,Wohnung,103058081.0,Miete,"Streustraße 66, Weißensee (Weißensee), Berlin",False,True,Berlin,True,002.01007340755,False,99.35,3.0,13086.0,1395.0,False,Weißensee (Weißensee),Streustraße 66 - Ein geschichtsträchtiges Refugium ,https://www.immobilienscout24.de/expose/103058081,14.0412682436,52.55282,13.433910000000001
183,103075453,Wohnung,103075453.0,Miete,"Hohenzollerndamm 185, Wilmersdorf (Wilmersdorf), Berlin",True,True,Berlin,True,009.6024c677-c78f-4d6e-abe0-a8aeee2ed20b,False,207.0,5.0,10439.0,3495.0,False,Wilmersdorf (Wilmersdorf),Erstbezug nach Sanierung - 207 QM Wohnfäche in Toplage City West,https://www.immobilienscout24.de/expose/103075453,16.884057971,52.49155,13.31833
184,103103920,Wohnung,103103920.0,Miete,"Kyritzer Straße 24, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,61.2,2.0,12629.0,520.2,False,Hellersdorf (Hellersdorf),Sanierte Zweiraumwohnung mit ganz viel Platz,https://www.immobilienscout24.de/expose/103103920,8.5,52.54165,13.584370000000002
185,103104420,Wohnung,103104420.0,Miete,"Fercher Straße 36, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,68.4,3.0,12629.0,547.2,False,Hellersdorf (Hellersdorf),Blick ins weite Wuhletal,https://www.immobilienscout24.de/expose/103104420,8.0,52.54067,13.5851
186,103105051,Wohnung,103105051.0,Miete,"Fercher Straße 40, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,54.1,2.0,12629.0,459.85,False,Hellersdorf (Hellersdorf),Wir sanieren weiter für Sie!,https://www.immobilienscout24.de/expose/103105051,8.5,52.54067,13.5847
187,103105149,Wohnung,103105149.0,Miete,"Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,False,002.01000736045,False,107.47,2.0,14059.0,1612.05,False,Charlottenburg (Charlottenburg),ERSTBEZUG - Maisonettewohnung - modernisiert - saniert - hell - Aufzug - Terrasse,https://www.immobilienscout24.de/expose/103105149,15.0,52.5037425,13.3299596
188,103105214,Wohnung,103105214.0,Miete,"Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,False,002.01000736045,False,120.75,3.0,14059.0,1811.25,False,Charlottenburg (Charlottenburg),ERSTBEZUG - Maisonettewohnung - modernisiert - saniert - hell - Aufzug - Terrasse,https://www.immobilienscout24.de/expose/103105214,15.0,52.5037425,13.3299596
189,103106347,Wohnung,103106347.0,Miete,"Waidmannsluster Damm 120, Waidmannslust (Reinickendorf), Berlin",True,True,Berlin,True,001.15870706,True,90.0,2.0,13469.0,1199.0,False,Waidmannslust (Reinickendorf),"Wunderschöne Remise (inkl. ca. 300 qm Garten, inkl. 1 PKW Stellplatz)in Berlin - Waidmannslust",https://www.immobilienscout24.de/expose/103106347,13.3222222222,52.604040000000005,13.31145
190,103110256,Wohnung,103110256.0,Miete,"Germersheimer Weg 88b, Spandau (Spandau), Berlin",True,False,Berlin,True,001.22352,False,56.06,2.0,13583.0,485.91,False,Spandau (Spandau),Saniert und frisch renoviert!,https://www.immobilienscout24.de/expose/103110256,8.667677488410002,52.54858,13.187779999999998
191,103110941,Wohnung,103110941.0,Miete,"Fercher Straße 8, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,37.93,1.0,12629.0,360.34,False,Hellersdorf (Hellersdorf),Gemütliche Seniorenwohnung,https://www.immobilienscout24.de/expose/103110941,9.50013182178,52.54173,13.58523
192,103112019,Wohnung,103112019.0,Miete,"Lehrterstrasse 25, Tiergarten (Tiergarten), Berlin",True,True,Berlin,True,009.acdeec30-ff50-4f4f-88a3-5f8f5822535a,False,57.0,2.0,10557.0,988.0,True,Tiergarten (Tiergarten),Erstbezug: freundliche 2-Zimmer-Wohnung mit Balkon und Miele Einbauküche,https://www.immobilienscout24.de/expose/103112019,17.3333333333,52.532509999999995,13.36062
193,103112230,Wohnung,103112230.0,Miete,"Treptow (Treptow), Berlin",False,False,Berlin,False,009.55fc4ff3-213b-4227-a1ea-39b41120d02c,False,51.5,2.0,12059.0,650.0,True,Treptow (Treptow),"Ansprechende 2-Zimmer-Wohnung zur Miete in Treptow, Berlin",https://www.immobilienscout24.de/expose/103112230,12.621359223299999,52.4567544,13.579214789909
194,103117658,Wohnung,103117658.0,Miete,"Wilmersdorf (Wilmersdorf), Berlin",True,True,Berlin,False,009.074ca010-51a9-4d08-9061-ae20f36b15c1,False,37.0,1.0,10707.0,780.0,True,Wilmersdorf (Wilmersdorf),"Schöne, geräumige ein Zimmer Wohnung in Berlin, Wilmersdorf",https://www.immobilienscout24.de/expose/103117658,21.0810810811,52.4758015,13.3248541
195,103119050,Wohnung,103119050.0,Miete,"Schulzendorfer Str. 26, Wedding (Wedding), Berlin",True,False,Berlin,True,002.01000732049,False,31.16,1.0,13347.0,529.8,False,Wedding (Wedding),Saniertes City Apartment nahe Chausseestraße!,https://www.immobilienscout24.de/expose/103119050,17.0025673941,52.540319999999994,13.37132
196,103129632,Wohnung,103129632.0,Miete,"Nipkowstr. 56, Adlershof (Treptow), Berlin",True,False,Berlin,True,002.01008059015,False,75.49,3.0,12489.0,988.92,False,Adlershof (Treptow),*Erstbezug* Lichtdurchflutete Dachgeschosswohnung,https://www.immobilienscout24.de/expose/103129632,13.100013246800001,52.43411999999999,13.5526
197,103129633,Wohnung,103129633.0,Miete,"Otto-Franke-Str. 56, Adlershof (Treptow), Berlin",True,False,Berlin,True,002.01008059015,False,94.19,4.0,12489.0,1224.47,False,Adlershof (Treptow),Neubau: WG gesucht!,https://www.immobilienscout24.de/expose/103129633,13.0,52.434,13.552679999999999
198,103129890,Wohnung,103129890.0,Miete,"Fercher Straße 22, Hellersdorf (Hellersdorf), Berlin",True,False,Berlin,True,001.170090,False,71.98,3.0,12629.0,611.83,False,Hellersdorf (Hellersdorf),Erstbezug nach Sanierung,https://www.immobilienscout24.de/expose/103129890,8.5,52.54067,13.586329999999998
199,103130546,Wohnung,103130546.0,Miete,"Otto-Franke-Str. 62A, Adlershof (Treptow), Berlin",True,False,Berlin,True,002.01008059015,False,70.21,3.0,12489.0,933.79,False,Adlershof (Treptow),Neubau ***Schöne Dachgeschosswohnung***,https://www.immobilienscout24.de/expose/103130546,13.299957270999998,52.4339,13.552420000000001
200,103131876,Wohnung,103131876.0,Miete,"Neue Bahnhofstr. 1A, Friedrichshain (Friedrichshain), Berlin",True,False,Berlin,True,009.4538d856-25c8-4e91-89fe-d7b59da00b39,True,100.0,3.0,10245.0,1730.0,True,Friedrichshain (Friedrichshain),"Erstbezug: attraktive 3-Zimmer-Maisonette-Wohnung mit Balkon in Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/103131876,17.3,52.50467,13.46905
201,103132028,Wohnung,103132028.0,Miete,"Neue Bahnhofstr. 1A, Friedrichshain (Friedrichshain), Berlin",True,False,Berlin,True,009.4538d856-25c8-4e91-89fe-d7b59da00b39,True,108.0,3.0,10245.0,1846.0,True,Friedrichshain (Friedrichshain),"Erstbezug: exklusive, geräumige 3-Zimmer-Maisonette-Wohnung mit Balkon in Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/103132028,17.0925925926,52.50467,13.46905
202,103134023,Wohnung,103134023.0,Miete,"Hausotterstraße 60, Reinickendorf (Reinickendorf), Berlin",False,True,Berlin,True,002.01007837224,False,66.71,3.0,13409.0,899.0,False,Reinickendorf (Reinickendorf),"***ERSTBEZUG nach Sanierung*** Gemütliche 3-Zimmer mit neuem Bad, Einbauküche und Designboden",https://www.immobilienscout24.de/expose/103134023,13.476240443699998,52.56886,13.3762
203,103136855,Wohnung,103136855.0,Miete,"Prenzlauer Berg (Prenzlauer Berg), Berlin",True,False,Berlin,False,001.182438,False,71.0,2.0,10407.0,929.0,False,Prenzlauer Berg (Prenzlauer Berg),"Hübscher Altbauklassiker mit Holzdielen, Wannenbad und Balkon - Bernhard-Lichtenberg-Straße!",https://www.immobilienscout24.de/expose/103136855,13.0845070423,52.5282739,13.4233062
204,103140645,Wohnung,103140645.0,Miete,"Tempelhofer Damm 190, Tempelhof (Tempelhof), Berlin",False,False,Berlin,False,002.01000732049,False,67.02,3.0,12099.0,1072.0,False,Tempelhof (Tempelhof),Hier entsteht Neues! Seien Sie der Erste!,https://www.immobilienscout24.de/expose/103140645,15.9952253059,52.459790000000005,13.3842
205,103140646,Wohnung,103140646.0,Miete,"Tempelhofer Damm 190, Tempelhof (Tempelhof), Berlin",False,False,Berlin,True,002.01000732049,False,73.12,3.0,12099.0,1170.0,False,Tempelhof (Tempelhof),Aufwendige Sanierung bald abgeschlossen!,https://www.immobilienscout24.de/expose/103140646,16.0010940919,52.459790000000005,13.3842
206,103147747,Wohnung,103147747.0,Miete,"Feuerbachstr. 45, Steglitz (Steglitz), Berlin",True,False,Berlin,False,001.178316,False,66.29,2.0,12163.0,609.5,False,Steglitz (Steglitz),2 Zimmer Wohnung im sonnigen Südwesten,https://www.immobilienscout24.de/expose/103147747,9.19444863479,52.464490000000005,13.335560000000001
207,103148598,Wohnung,103148598.0,Miete,"Emanuelstr. 10a, Lichtenberg (Lichtenberg), Berlin",False,False,Berlin,False,009.e3a2e41d-8692-4660-b2e1-36f13cb32c2d,False,42.4,1.0,10317.0,679.0,True,Lichtenberg (Lichtenberg),1-Zimmer Wohnung in Lichtenberg,https://www.immobilienscout24.de/expose/103148598,16.0141509434,52.502790000000005,13.49115
208,103148701,Wohnung,103148701.0,Miete,"Emanuelstr. 10, Lichtenberg (Lichtenberg), Berlin",True,False,Berlin,False,009.e3a2e41d-8692-4660-b2e1-36f13cb32c2d,False,91.05,3.0,10317.0,1455.0,True,Lichtenberg (Lichtenberg),In Lichtenberger Altbau: 3-Zimmer Wohnung,https://www.immobilienscout24.de/expose/103148701,15.9802306425,52.50294,13.49114
209,103148980,Wohnung,103148980.0,Miete,"Emanuelstr. 10, Lichtenberg (Lichtenberg), Berlin",False,False,Berlin,False,009.e3a2e41d-8692-4660-b2e1-36f13cb32c2d,False,90.7,3.0,10317.0,1451.0,True,Lichtenberg (Lichtenberg),Renovierte 3-Zimmer Altbau-Wohnung in Lichtenberg,https://www.immobilienscout24.de/expose/103148980,15.9977949283,52.50294,13.49114
210,103149300,Wohnung,103149300.0,Miete,"Emanuelstr. 10, Lichtenberg (Lichtenberg), Berlin",True,False,Berlin,False,009.e3a2e41d-8692-4660-b2e1-36f13cb32c2d,False,62.7,2.0,10317.0,1003.0,True,Lichtenberg (Lichtenberg),2-Zimmer Wohnung in Lichtenberg,https://www.immobilienscout24.de/expose/103149300,15.9968102073,52.50294,13.49114
211,103153261,Wohnung,103153261.0,Miete,"Neumannstraße 98 A, Pankow (Pankow), Berlin",True,True,Berlin,True,001.3249144,False,194.0,4.0,13189.0,2400.0,False,Pankow (Pankow),"Neubau, 4 Zimmer, 2 Bäder, Einbauküche, Dachterrasse, Fußbodenheizung",https://www.immobilienscout24.de/expose/103153261,12.3711340206,52.5603,13.421439999999999
212,103154723,Wohnung,103154723.0,Miete,"Behrenstraße 73, Mitte (Mitte), Berlin",True,True,Berlin,False,001.12875085,False,105.0,2.0,10117.0,1837.5,False,Mitte (Mitte),Wohnen in Bestlage mit historischem Ausblick * nahe Potsdamer Platz,https://www.immobilienscout24.de/expose/103154723,17.5,52.5152,13.378879999999999
213,103156761,Wohnung,103156761.0,Miete,"Bleicheroderstr. 15, Pankow (Pankow), Berlin",True,False,Berlin,False,001.4962873,False,56.76,2.5,13189.0,567.0,False,Pankow (Pankow),- Wohnung in Pankow sucht neue Mieter -,https://www.immobilienscout24.de/expose/103156761,9.98942917548,52.57565,13.424710000000001
214,103163955,Wohnung,103163955.0,Miete,"Würzburger Str. 17a, Lichtenrade (Tempelhof), Berlin",True,True,Berlin,False,009.284da890-23bc-4f5c-9658-18e9b8194705,True,160.0,6.0,12309.0,1650.0,True,Lichtenrade (Tempelhof),"Schöne sechs Zimmer Wohnung in Berlin, Lichtenrade (Tempelhof)",https://www.immobilienscout24.de/expose/103163955,10.3125,52.38823,13.42355
215,103165449,Wohnung,103165449.0,Miete,"Matternstraße 19, Friedrichshain (Friedrichshain), Berlin",True,True,Berlin,True,009.f6c26494-7fdd-4845-8b7f-e87d4a79dbb9,False,89.0,3.0,10249.0,1500.0,True,Friedrichshain (Friedrichshain),"89 m², 3 Zimmer / 2 bed rooms, klimatisiert/air-conditioned, unmöbliert",https://www.immobilienscout24.de/expose/103165449,16.8539325843,52.52171,13.451870000000001
216,103173751,Wohnung,103173751.0,Miete,"Morsbronner Weg 29, Mariendorf (Tempelhof), Berlin",False,False,Berlin,True,001.146060,False,60.99,2.0,12109.0,731.88,False,Mariendorf (Tempelhof),Modernisierung in 2018! Besichtigung am 19.06.2018 um 18:00 Uhr und einziehen zum 01.07.2018!,https://www.immobilienscout24.de/expose/103173751,12.0,52.444669999999995,13.388020000000001
217,103177206,Wohnung,103177206.0,Miete,"Charlottenburg (Charlottenburg), Berlin",True,True,Berlin,False,001.712219,False,117.0,2.0,14052.0,1462.5,False,Charlottenburg (Charlottenburg),Sonnige DG-Wohnung mit Loft-Charakter im Grünen -Erstbezug nach Komplettsanierung- 2 Monate mietfrei,https://www.immobilienscout24.de/expose/103177206,12.5,52.5037425,13.3299596
218,103178845,Wohnung,103178845.0,Miete,"Barfusstraße 5, Wedding (Wedding), Berlin",False,True,Berlin,True,001.3249144,False,83.01,2.0,13349.0,1075.0,False,Wedding (Wedding),umfassend modernisierte 2 Zimmer Wohnung mit Einbauküche und Wannenbad,https://www.immobilienscout24.de/expose/103178845,12.9502469582,52.55495,13.34554
219,103179009,Wohnung,103179009.0,Miete,"Lehmbruckstraße 11, Friedrichshain (Friedrichshain), Berlin",True,False,Berlin,False,001.500795,False,89.11,2.5,10245.0,1373.0,False,Friedrichshain (Friedrichshain),Wohnen über den Dächern von Berlin im schönen Friedrichshain !!,https://www.immobilienscout24.de/expose/103179009,15.4079227921,52.50281999999999,13.45299
220,103185386,Wohnung,103185386.0,Miete,"Sterndamm 71, Johannisthal (Treptow), Berlin",False,False,Berlin,False,001.172849,False,101.89,3.0,12487.0,897.0,False,Johannisthal (Treptow),!!! KEINE MASSENBESICHTIGUNG Traumhafte und sehr großzügige 3-Zimmer-Wohnung in Johannisthal,https://www.immobilienscout24.de/expose/103185386,8.80361173815,52.44625,13.506470000000002
221,103188296,Wohnung,103188296.0,Miete,"Treskowallee 65, Karlshorst (Lichtenberg), Berlin",False,False,Berlin,True,002.01000732049,False,56.49,2.0,10318.0,565.0,False,Karlshorst (Lichtenberg),Zwischen HTW und Tierpark - Auch WG-geeignet!,https://www.immobilienscout24.de/expose/103188296,10.0017702248,52.48689,13.527270000000001
